model,participant,seed,sample_name,condition,stage,history_length,eligible_reorder,graph_permutation_changed,variant,true_node_idx,true_tier3_id,pred_node_idx,pred_tier3_id,node_correct,tier3_correct,node_confidence,true_node_probability,attention_history_mass,node_js_vs_actual,node_total_variation_vs_actual,top1_changed_vs_actual,tier3_top1_changed_vs_actual,abs_true_node_probability_change
A1-Legacy-Once,A,2,sample_000389,normal,1,10,True,True,no_history,5,0,5,0,True,True,0.993459165096283,0.993459165096283,0.0,9.860134741757065e-05,0.0010416677687317133,False,False,0.0002803206443786621
A1-Legacy-Once,A,2,sample_000390,normal,2,11,True,True,actual,12,18,12,18,True,True,0.9998801946640015,0.9998801946640015,0.6904428005218506,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000390,normal,2,11,True,True,graph_valid_truepos_control,12,18,12,18,True,True,0.9998801946640015,0.9998801946640015,0.6904428005218506,1.3552527156068805e-20,7.105427357601002e-14,False,False,0.0
A1-Legacy-Once,A,2,sample_000390,normal,2,11,True,True,graph_valid_native,12,18,12,18,True,True,0.9998722076416016,0.9998722076416016,0.7391893863677979,3.303178345959168e-06,2.651731119840406e-05,False,False,7.987022399902344e-06
A1-Legacy-Once,A,2,sample_000390,normal,2,11,True,True,random_presented,12,18,12,18,True,True,0.9998676776885986,0.9998676776885986,0.7547212839126587,1.1239768582527176e-06,2.0046476493007503e-05,False,False,1.2516975402832031e-05
A1-Legacy-Once,A,2,sample_000390,normal,2,11,True,True,reverse_presented,12,18,12,18,True,True,0.9999011754989624,0.9999011754989624,0.7765783071517944,1.6203741779463599e-06,2.5546542019583285e-05,False,False,2.09808349609375e-05
A1-Legacy-Once,A,2,sample_000390,normal,2,11,True,True,no_history,12,18,12,18,True,True,0.9995604157447815,0.9995604157447815,0.0,5.919054092373699e-05,0.0003270470187999308,False,False,0.0003197789192199707
A1-Legacy-Once,A,2,sample_000391,normal,2,12,True,True,actual,13,2,12,18,False,False,0.9999276399612427,1.970943912965595e-06,0.8703781366348267,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000391,normal,2,12,True,True,graph_valid_truepos_control,13,2,12,18,False,False,0.9999276399612427,1.970941866602516e-06,0.8703781366348267,1.5202353265131308e-12,3.495514988571813e-11,False,False,2.0463630789890885e-12
A1-Legacy-Once,A,2,sample_000391,normal,2,12,True,True,graph_valid_native,13,2,12,18,False,False,0.9998910427093506,5.182967015571194e-06,0.7442035675048828,3.2546349757467397e-06,3.813676812569611e-05,False,False,3.212023102605599e-06
A1-Legacy-Once,A,2,sample_000391,normal,2,12,True,True,random_presented,13,2,12,18,False,False,0.9999632835388184,6.47915499030205e-07,0.8681262731552124,4.6762643250986e-06,3.572892819647677e-05,False,False,1.3230284139353898e-06
A1-Legacy-Once,A,2,sample_000391,normal,2,12,True,True,reverse_presented,13,2,12,18,False,False,0.9999467134475708,1.4724413404110237e-06,0.847261905670166,2.806214070005808e-06,2.3680451704422012e-05,False,False,4.985025725545711e-07
A1-Legacy-Once,A,2,sample_000391,normal,2,12,True,True,no_history,13,2,12,18,False,False,0.9999557733535767,4.7850949158601e-07,0.0,5.300297743815463e-06,3.0767503631068394e-05,False,False,1.4924344213795848e-06
A1-Legacy-Once,A,2,sample_000392,normal,2,13,True,True,actual,14,7,14,7,True,True,0.998044490814209,0.998044490814209,0.9988002181053162,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000392,normal,2,13,True,True,graph_valid_truepos_control,14,7,14,7,True,True,0.998044490814209,0.998044490814209,0.9988002181053162,1.0258901367299345e-11,1.3250200936454348e-10,False,False,0.0
A1-Legacy-Once,A,2,sample_000392,normal,2,13,True,True,graph_valid_native,14,7,14,7,True,True,0.9984696507453918,0.9984696507453918,0.9955371618270874,7.654332875972614e-05,0.0005781003856100142,False,False,0.00042515993118286133
A1-Legacy-Once,A,2,sample_000392,normal,2,13,True,True,random_presented,14,7,14,7,True,True,0.8798194527626038,0.8798194527626038,0.9540802836418152,0.0408283993601799,0.1182890236377716,False,False,0.11822503805160522
A1-Legacy-Once,A,2,sample_000392,normal,2,13,True,True,reverse_presented,14,7,14,7,True,True,0.9790645241737366,0.9790645241737366,0.9446342587471008,0.005879014730453491,0.019687872380018234,False,False,0.018979966640472412
A1-Legacy-Once,A,2,sample_000392,normal,2,13,True,True,no_history,14,7,14,7,True,True,0.8117020726203918,0.8117020726203918,0.0,0.06787648051977158,0.18692433834075928,False,False,0.18634241819381714
A1-Legacy-Once,A,2,sample_000393,normal,2,14,True,True,actual,15,8,15,8,True,True,0.9996275901794434,0.9996275901794434,0.9796316623687744,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000393,normal,2,14,True,True,graph_valid_truepos_control,15,8,15,8,True,True,0.9996275901794434,0.9996275901794434,0.9796316623687744,-1.5712474724094427e-12,1.9312551557959523e-11,False,False,0.0
A1-Legacy-Once,A,2,sample_000393,normal,2,14,True,True,graph_valid_native,15,8,15,8,True,True,0.9996505975723267,0.9996505975723267,0.9880570769309998,1.11617937363917e-05,8.529901242582127e-05,False,False,2.300739288330078e-05
A1-Legacy-Once,A,2,sample_000393,normal,2,14,True,True,random_presented,15,8,15,8,True,True,0.7211542129516602,0.7211542129516602,0.9868236780166626,0.10721150040626526,0.2784733772277832,False,False,0.2784733772277832
A1-Legacy-Once,A,2,sample_000393,normal,2,14,True,True,reverse_presented,15,8,15,8,True,True,0.9305787086486816,0.9305787086486816,0.9856942892074585,0.024054015055298805,0.06906630843877792,False,False,0.06904888153076172
A1-Legacy-Once,A,2,sample_000393,normal,2,14,True,True,no_history,15,8,15,8,True,True,0.9581207633018494,0.9581207633018494,0.0,0.014081635512411594,0.041506774723529816,False,False,0.041506826877593994
A1-Legacy-Once,A,2,sample_000394,normal,2,15,True,True,actual,16,13,16,13,True,True,0.9998549222946167,0.9998549222946167,0.9892247319221497,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000394,normal,2,15,True,True,graph_valid_truepos_control,16,13,16,13,True,True,0.9998549222946167,0.9998549222946167,0.9892247319221497,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000394,normal,2,15,True,True,graph_valid_native,16,13,16,13,True,True,0.9998548030853271,0.9998548030853271,0.9892405867576599,2.982579161425747e-08,1.3855398606210656e-07,False,False,1.1920928955078125e-07
A1-Legacy-Once,A,2,sample_000394,normal,2,15,True,True,random_presented,16,13,16,13,True,True,0.9983329176902771,0.9983329176902771,0.9686257243156433,0.0004141275130677968,0.0015249439748004079,False,False,0.0015220046043395996
A1-Legacy-Once,A,2,sample_000394,normal,2,15,True,True,reverse_presented,16,13,16,13,True,True,0.693851113319397,0.693851113319397,0.888958752155304,0.11967408657073975,0.30600374937057495,False,False,0.3060038089752197
A1-Legacy-Once,A,2,sample_000394,normal,2,15,True,True,no_history,16,13,19,13,False,True,0.8357709646224976,0.1516408771276474,0.0,0.46851015090942383,0.8482149243354797,True,False,0.8482140302658081
A1-Legacy-Once,A,2,sample_000395,normal,2,16,True,True,actual,17,1,17,1,True,True,0.8788707852363586,0.8788707852363586,0.9771584272384644,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000395,normal,2,16,True,True,graph_valid_truepos_control,17,1,17,1,True,True,0.8788707852363586,0.8788707852363586,0.9771584272384644,-2.8956489983578138e-12,5.093170329928398e-11,False,False,0.0
A1-Legacy-Once,A,2,sample_000395,normal,2,16,True,True,graph_valid_native,17,1,17,1,True,True,0.8799171447753906,0.8799171447753906,0.9770897626876831,1.362564148621459e-06,0.001052549108862877,False,False,0.0010463595390319824
A1-Legacy-Once,A,2,sample_000395,normal,2,16,True,True,random_presented,17,1,10,15,False,False,0.9649001955986023,0.016215629875659943,0.8327692151069641,0.4631631374359131,0.8633737564086914,True,True,0.8626551628112793
A1-Legacy-Once,A,2,sample_000395,normal,2,16,True,True,reverse_presented,17,1,10,15,False,False,0.9815940856933594,0.008789475075900555,0.8583576083183289,0.4799800515174866,0.8714240193367004,True,True,0.8700813055038452
A1-Legacy-Once,A,2,sample_000395,normal,2,16,True,True,no_history,17,1,10,15,False,False,0.9777377843856812,0.0027216277085244656,0.0,0.4952787458896637,0.8788020014762878,True,True,0.8761491775512695
A1-Legacy-Once,A,2,sample_000396,normal,2,17,True,True,actual,18,16,18,16,True,True,0.7877755165100098,0.7877755165100098,0.9569839239120483,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000396,normal,2,17,True,True,graph_valid_truepos_control,18,16,18,16,True,True,0.7877755165100098,0.7877755165100098,0.9569839239120483,-1.008696598470138e-12,1.6370904631912708e-11,False,False,0.0
A1-Legacy-Once,A,2,sample_000396,normal,2,17,True,True,graph_valid_native,18,16,18,16,True,True,0.789344072341919,0.789344072341919,0.9655243754386902,0.0016784067265689373,0.02283370867371559,False,False,0.0015685558319091797
A1-Legacy-Once,A,2,sample_000396,normal,2,17,True,True,random_presented,18,16,18,16,True,True,0.44303447008132935,0.44303447008132935,0.9875879287719727,0.08554835617542267,0.36393049359321594,False,False,0.3447410464286804
A1-Legacy-Once,A,2,sample_000396,normal,2,17,True,True,reverse_presented,18,16,18,16,True,True,0.5097394585609436,0.5097394585609436,0.9602018594741821,0.048221684992313385,0.2819494903087616,False,False,0.27803605794906616
A1-Legacy-Once,A,2,sample_000396,normal,2,17,True,True,no_history,18,16,18,16,True,True,0.6063476204872131,0.6063476204872131,0.0,0.02622893638908863,0.18910890817642212,False,False,0.18142789602279663
A1-Legacy-Once,A,2,sample_000397,normal,2,18,True,True,actual,19,13,19,13,True,True,0.9999197721481323,0.9999197721481323,0.8730777502059937,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000397,normal,2,18,True,True,graph_valid_truepos_control,19,13,19,13,True,True,0.9999197721481323,0.9999197721481323,0.8730777502059937,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000397,normal,2,18,True,True,graph_valid_native,19,13,19,13,True,True,0.9999198913574219,0.9999198913574219,0.8731135725975037,2.980866753432565e-08,9.12079229919982e-08,False,False,1.1920928955078125e-07
A1-Legacy-Once,A,2,sample_000397,normal,2,18,True,True,random_presented,19,13,19,13,True,True,0.989328920841217,0.989328920841217,0.8675518035888672,0.003573091235011816,0.010590791702270508,False,False,0.010590851306915283
A1-Legacy-Once,A,2,sample_000397,normal,2,18,True,True,reverse_presented,19,13,19,13,True,True,0.8286137580871582,0.8286137580871582,0.958371639251709,0.06322214752435684,0.17130613327026367,False,False,0.17130601406097412
A1-Legacy-Once,A,2,sample_000397,normal,2,18,True,True,no_history,19,13,19,13,True,True,0.9548124670982361,0.9548124670982361,0.0,0.015751566737890244,0.04510732367634773,False,False,0.04510730504989624
A1-Legacy-Once,A,2,sample_000398,normal,2,19,True,True,actual,20,1,12,18,False,False,0.7486926317214966,0.09546340256929398,0.9439521431922913,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000398,normal,2,19,True,True,graph_valid_truepos_control,20,1,12,18,False,False,0.7486926317214966,0.09546340256929398,0.9439521431922913,1.7271695185172575e-10,3.303603079984896e-08,False,False,0.0
A1-Legacy-Once,A,2,sample_000398,normal,2,19,True,True,graph_valid_native,20,1,12,18,False,False,0.7504772543907166,0.0943690836429596,0.944135308265686,3.6873411772830877e-06,0.0018131446558982134,False,False,0.001094318926334381
A1-Legacy-Once,A,2,sample_000398,normal,2,19,True,True,random_presented,20,1,12,18,False,False,0.5933457016944885,0.004295827355235815,0.9679683446884155,0.06652602553367615,0.25413283705711365,False,False,0.09116757661104202
A1-Legacy-Once,A,2,sample_000398,normal,2,19,True,True,reverse_presented,20,1,10,15,False,False,0.43204426765441895,0.0005333767621777952,0.9303464293479919,0.15287083387374878,0.4837423861026764,True,True,0.0949300229549408
A1-Legacy-Once,A,2,sample_000398,normal,2,19,True,True,no_history,20,1,12,18,False,False,0.6416321396827698,5.8678451750893146e-05,0.0,0.07000887393951416,0.22329527139663696,False,False,0.0954047217965126
A1-Legacy-Once,A,2,sample_000399,normal,2,20,True,True,actual,21,7,21,7,True,True,0.9996757507324219,0.9996757507324219,0.9992225766181946,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000399,normal,2,20,True,True,graph_valid_truepos_control,21,7,21,7,True,True,0.9996757507324219,0.9996757507324219,0.9992225766181946,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000399,normal,2,20,True,True,graph_valid_native,21,7,21,7,True,True,0.9996756315231323,0.9996756315231323,0.999222993850708,2.9903400644570866e-08,2.971611365865101e-07,False,False,1.1920928955078125e-07
A1-Legacy-Once,A,2,sample_000399,normal,2,20,True,True,random_presented,21,7,21,7,True,True,0.998577356338501,0.998577356338501,0.8388881683349609,0.00024175940779969096,0.001143032219260931,False,False,0.0010983943939208984
A1-Legacy-Once,A,2,sample_000399,normal,2,20,True,True,reverse_presented,21,7,21,7,True,True,0.9693242907524109,0.9693242907524109,0.9771298766136169,0.010142351500689983,0.030351433902978897,False,False,0.030351459980010986
A1-Legacy-Once,A,2,sample_000399,normal,2,20,True,True,no_history,21,7,14,7,False,True,0.9299063682556152,0.06226177513599396,0.0,0.5741323232650757,0.9374775290489197,True,False,0.9374139904975891
A1-Legacy-Once,A,2,sample_000400,normal,2,21,True,True,actual,22,8,22,8,True,True,0.9998570680618286,0.9998570680618286,0.9993589520454407,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000400,normal,2,21,True,True,graph_valid_truepos_control,22,8,22,8,True,True,0.9998570680618286,0.9998570680618286,0.9993589520454407,-1.9199550803372656e-13,1.1191048088221578e-12,False,False,0.0
A1-Legacy-Once,A,2,sample_000400,normal,2,21,True,True,graph_valid_native,22,8,22,8,True,True,0.9998569488525391,0.9998569488525391,0.9993598461151123,2.9921029209845074e-08,2.0865175542894576e-07,False,False,1.1920928955078125e-07
A1-Legacy-Once,A,2,sample_000400,normal,2,21,True,True,random_presented,22,8,15,8,False,True,0.9517082571983337,0.027991553768515587,0.9431164860725403,0.6285839080810547,0.9718655347824097,True,False,0.9718655347824097
A1-Legacy-Once,A,2,sample_000400,normal,2,21,True,True,reverse_presented,22,8,15,8,False,True,0.6292846202850342,0.32370978593826294,0.9892088770866394,0.3245905339717865,0.6761473417282104,True,False,0.6761472821235657
A1-Legacy-Once,A,2,sample_000400,normal,2,21,True,True,no_history,22,8,15,8,False,True,0.9712366461753845,0.013647221960127354,0.0,0.6567418575286865,0.9862325191497803,True,False,0.9862098693847656
A1-Legacy-Once,A,2,sample_000401,normal,2,22,True,True,actual,23,3,23,3,True,True,0.9999321699142456,0.9999321699142456,0.9825475215911865,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000401,normal,2,22,True,True,graph_valid_truepos_control,23,3,23,3,True,True,0.9999321699142456,0.9999321699142456,0.9825475215911865,1.231548500332802e-13,2.6565416533230746e-12,False,False,0.0
A1-Legacy-Once,A,2,sample_000401,normal,2,22,True,True,graph_valid_native,23,3,23,3,True,True,0.9999247789382935,0.9999247789382935,0.9809848666191101,9.594918992661405e-07,1.1633376743702684e-05,False,False,7.3909759521484375e-06
A1-Legacy-Once,A,2,sample_000401,normal,2,22,True,True,random_presented,23,3,23,3,True,True,0.9997314810752869,0.9997314810752869,0.9633421897888184,3.965719952248037e-05,0.00020249559020157903,False,False,0.00020068883895874023
A1-Legacy-Once,A,2,sample_000401,normal,2,22,True,True,reverse_presented,23,3,23,3,True,True,0.9998666048049927,0.9998666048049927,0.9670875668525696,9.157768545264844e-06,7.272816583281383e-05,False,False,6.556510925292969e-05
A1-Legacy-Once,A,2,sample_000401,normal,2,22,True,True,no_history,23,3,23,3,True,True,0.9996298551559448,0.9996298551559448,0.0,6.990067049628124e-05,0.00030718673951923847,False,False,0.00030231475830078125
A1-Legacy-Once,A,2,sample_000402,normal,2,23,True,True,actual,24,14,12,18,False,False,0.9119566679000854,0.0401156060397625,0.946589469909668,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000402,normal,2,23,True,True,graph_valid_truepos_control,24,14,12,18,False,False,0.911956787109375,0.040115609765052795,0.946589469909668,2.2156887879987153e-08,7.23588229334382e-08,False,False,3.725290298461914e-09
A1-Legacy-Once,A,2,sample_000402,normal,2,23,True,True,graph_valid_native,24,14,12,18,False,False,0.8983279466629028,0.0460921972990036,0.9462904334068298,0.0002728325198404491,0.01362884882837534,False,False,0.005976591259241104
A1-Legacy-Once,A,2,sample_000402,normal,2,23,True,True,random_presented,24,14,12,18,False,False,0.8566827178001404,0.009196877479553223,0.9446834325790405,0.017170008271932602,0.0877387598156929,False,False,0.030918728560209274
A1-Legacy-Once,A,2,sample_000402,normal,2,23,True,True,reverse_presented,24,14,12,18,False,False,0.679812490940094,0.02359987236559391,0.9760754108428955,0.06004104018211365,0.24891354143619537,False,False,0.016515733674168587
A1-Legacy-Once,A,2,sample_000402,normal,2,23,True,True,no_history,24,14,12,18,False,False,0.9801674485206604,0.0031362290028482676,0.0,0.01405405718833208,0.06829444319009781,False,False,0.03697937726974487
A1-Legacy-Once,A,2,sample_000403,normal,2,24,True,True,actual,25,10,24,14,False,False,0.9990537762641907,0.00034054863499477506,0.9562904238700867,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000403,normal,2,24,True,True,graph_valid_truepos_control,25,10,24,14,False,False,0.9990537762641907,0.0003405484894756228,0.9562904238700867,-1.7842585048333248e-11,1.1534950772329466e-10,False,False,1.4551915228366852e-10
A1-Legacy-Once,A,2,sample_000403,normal,2,24,True,True,graph_valid_native,25,10,24,14,False,False,0.9990461468696594,0.000341627630405128,0.956549882888794,1.086932854832412e-08,7.701795766479336e-06,False,False,1.0789954103529453e-06
A1-Legacy-Once,A,2,sample_000403,normal,2,24,True,True,random_presented,25,10,24,14,False,False,0.9997088313102722,0.00019744910241570324,0.977275013923645,0.00012346047151368111,0.0006567839882336557,False,False,0.00014309953257907182
A1-Legacy-Once,A,2,sample_000403,normal,2,24,True,True,reverse_presented,25,10,24,14,False,False,0.9995711445808411,0.00029280653689056635,0.9809319972991943,9.7048599855043e-05,0.000520397792570293,False,False,4.774209810420871e-05
A1-Legacy-Once,A,2,sample_000403,normal,2,24,True,True,no_history,25,10,24,14,False,False,0.9989470839500427,0.0003137720632366836,0.0,4.9671267333906144e-05,0.00026009505381807685,False,False,2.677657175809145e-05
A1-Legacy-Once,A,2,sample_000404,normal,2,0,False,False,actual,12,18,12,18,True,True,0.9999761581420898,0.9999761581420898,0.0,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000404,normal,2,0,False,False,graph_valid_truepos_control,12,18,12,18,True,True,0.9999761581420898,0.9999761581420898,0.0,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000404,normal,2,0,False,False,graph_valid_native,12,18,12,18,True,True,0.9999761581420898,0.9999761581420898,0.0,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000404,normal,2,0,False,False,random_presented,12,18,12,18,True,True,0.9999761581420898,0.9999761581420898,0.0,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000404,normal,2,0,False,False,reverse_presented,12,18,12,18,True,True,0.9999761581420898,0.9999761581420898,0.0,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000404,normal,2,0,False,False,no_history,12,18,12,18,True,True,0.9999761581420898,0.9999761581420898,0.0,-4.726206676453765e-16,1.509903313490213e-14,False,False,0.0
A1-Legacy-Once,A,2,sample_000405,normal,2,1,False,False,actual,13,2,13,2,True,True,0.9999247789382935,0.9999247789382935,0.7573675513267517,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000405,normal,2,1,False,False,graph_valid_truepos_control,13,2,13,2,True,True,0.9999247789382935,0.9999247789382935,0.7573675513267517,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000405,normal,2,1,False,False,graph_valid_native,13,2,13,2,True,True,0.9999247789382935,0.9999247789382935,0.7573675513267517,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000405,normal,2,1,False,False,random_presented,13,2,13,2,True,True,0.9999247789382935,0.9999247789382935,0.7573675513267517,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000405,normal,2,1,False,False,reverse_presented,13,2,13,2,True,True,0.9999247789382935,0.9999247789382935,0.7573675513267517,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000405,normal,2,1,False,False,no_history,13,2,13,2,True,True,0.9808323383331299,0.9808323383331299,0.0,0.006579599343240261,0.019120676442980766,False,False,0.019092440605163574
A1-Legacy-Once,A,2,sample_000406,normal,2,2,True,False,actual,14,7,14,7,True,True,0.9999058246612549,0.9999058246612549,0.8821588158607483,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000406,normal,2,2,True,False,graph_valid_truepos_control,14,7,14,7,True,True,0.9999058246612549,0.9999058246612549,0.8821588158607483,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000406,normal,2,2,True,False,graph_valid_native,14,7,14,7,True,True,0.9999058246612549,0.9999058246612549,0.8821588158607483,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000406,normal,2,2,True,False,random_presented,14,7,14,7,True,True,0.9997517466545105,0.9997517466545105,0.8708383440971375,2.2433117919717915e-05,0.00015478039858862758,False,False,0.00015407800674438477
A1-Legacy-Once,A,2,sample_000406,normal,2,2,True,False,reverse_presented,14,7,14,7,True,True,0.9997517466545105,0.9997517466545105,0.8708383440971375,2.2433117919717915e-05,0.00015478039858862758,False,False,0.00015407800674438477
A1-Legacy-Once,A,2,sample_000406,normal,2,2,True,False,no_history,14,7,14,7,True,True,0.9069080948829651,0.9069080948829651,0.0,0.033240579068660736,0.09301187098026276,False,False,0.0929977297782898
A1-Legacy-Once,A,2,sample_000407,normal,2,3,True,False,actual,15,8,15,8,True,True,0.9998006224632263,0.9998006224632263,0.9982277750968933,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000407,normal,2,3,True,False,graph_valid_truepos_control,15,8,15,8,True,True,0.9998006224632263,0.9998006224632263,0.9982277750968933,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000407,normal,2,3,True,False,graph_valid_native,15,8,15,8,True,True,0.9998006224632263,0.9998006224632263,0.9982277750968933,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000407,normal,2,3,True,False,random_presented,15,8,15,8,True,True,0.9544752240180969,0.9544752240180969,0.989894449710846,0.015540508553385735,0.045325469225645065,False,False,0.045325398445129395
A1-Legacy-Once,A,2,sample_000407,normal,2,3,True,False,reverse_presented,15,8,15,8,True,True,0.9885834455490112,0.9885834455490112,0.9981974959373474,0.0036168501246720552,0.011217212304472923,False,False,0.011217176914215088
A1-Legacy-Once,A,2,sample_000407,normal,2,3,True,False,no_history,15,8,15,8,True,True,0.9367515444755554,0.9367515444755554,0.0,0.021968746557831764,0.06304909288883209,False,False,0.0630490779876709
A1-Legacy-Once,A,2,sample_000408,normal,2,4,True,False,actual,16,13,16,13,True,True,0.999805748462677,0.999805748462677,0.991304337978363,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000408,normal,2,4,True,False,graph_valid_truepos_control,16,13,16,13,True,True,0.999805748462677,0.999805748462677,0.991304337978363,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000408,normal,2,4,True,False,graph_valid_native,16,13,16,13,True,True,0.999805748462677,0.999805748462677,0.991304337978363,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000408,normal,2,4,True,False,random_presented,16,13,16,13,True,True,0.9920088052749634,0.9920088052749634,0.9751796722412109,0.0025351091753691435,0.007798998616635799,False,False,0.007796943187713623
A1-Legacy-Once,A,2,sample_000408,normal,2,4,True,False,reverse_presented,16,13,19,13,False,True,0.9825749397277832,0.004626696463674307,0.999164879322052,0.6779894232749939,0.9951823949813843,True,False,0.9951790571212769
A1-Legacy-Once,A,2,sample_000408,normal,2,4,True,False,no_history,16,13,19,13,False,True,0.7491030693054199,0.23433518409729004,0.0,0.3927457630634308,0.7654723525047302,True,False,0.765470564365387
A1-Legacy-Once,A,2,sample_000409,normal,2,5,True,False,actual,17,1,17,1,True,True,0.9987553358078003,0.9987553358078003,0.9963202476501465,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000409,normal,2,5,True,False,graph_valid_truepos_control,17,1,17,1,True,True,0.9987553358078003,0.9987553358078003,0.9963202476501465,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000409,normal,2,5,True,False,graph_valid_native,17,1,17,1,True,True,0.9987553358078003,0.9987553358078003,0.9963202476501465,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000409,normal,2,5,True,False,random_presented,17,1,20,1,False,True,0.25097545981407166,0.20830918848514557,0.8997778296470642,0.4115294814109802,0.7904461622238159,True,False,0.7904461622238159
A1-Legacy-Once,A,2,sample_000409,normal,2,5,True,False,reverse_presented,17,1,17,1,True,True,0.9118147492408752,0.9118147492408752,0.998711884021759,0.028855759650468826,0.08696246147155762,False,False,0.08694058656692505
A1-Legacy-Once,A,2,sample_000409,normal,2,5,True,False,no_history,17,1,10,15,False,False,0.5782140493392944,0.31779658794403076,0.0,0.3252369165420532,0.6809854507446289,True,True,0.6809587478637695
A1-Legacy-Once,A,2,sample_000410,normal,2,6,True,False,actual,18,16,18,16,True,True,0.9999090433120728,0.9999090433120728,0.9790552258491516,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000410,normal,2,6,True,False,graph_valid_truepos_control,18,16,18,16,True,True,0.9999090433120728,0.9999090433120728,0.9790552258491516,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000410,normal,2,6,True,False,graph_valid_native,18,16,18,16,True,True,0.9999090433120728,0.9999090433120728,0.9790552258491516,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000410,normal,2,6,True,False,random_presented,18,16,18,16,True,True,0.9993361830711365,0.9993361830711365,0.9652763605117798,0.00013664134894497693,0.0005731710698455572,False,False,0.0005728602409362793
A1-Legacy-Once,A,2,sample_000410,normal,2,6,True,False,reverse_presented,18,16,18,16,True,True,0.9996063113212585,0.9996063113212585,0.9903358817100525,6.583460344700143e-05,0.00030310224974527955,False,False,0.000302731990814209
A1-Legacy-Once,A,2,sample_000410,normal,2,6,True,False,no_history,18,16,18,16,True,True,0.9996609687805176,0.9996609687805176,0.0,5.261597107164562e-05,0.00025222505792044103,False,False,0.0002480745315551758
A1-Legacy-Once,A,2,sample_000411,normal,2,7,True,False,actual,19,13,19,13,True,True,0.9999550580978394,0.9999550580978394,0.9999241828918457,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000411,normal,2,7,True,False,graph_valid_truepos_control,19,13,19,13,True,True,0.9999550580978394,0.9999550580978394,0.9999241828918457,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000411,normal,2,7,True,False,graph_valid_native,19,13,19,13,True,True,0.9999550580978394,0.9999550580978394,0.9999241828918457,0.0,0.0,False,False,0.0
A1-Legacy-Once,A,2,sample_000411,normal,2,7,True,False,random_presented,19,13,19,13,True,True,0.9652402997016907,0.9652402997016907,0.9993869662284851,0.012104405090212822,0.03471502289175987,False,False,0.03471475839614868
A1-Legacy-Once,A,2,sample_000411,normal,2,7,True,False,reverse_presented,19,13,19,13,True,True,0.9943225383758545,0.9943225383758545,0.9993563890457153,0.0018868244951590896,0.005632540211081505,False,False,0.005632519721984863
A1-Legacy-Once,A,2,sample_000411,normal,2,7,True,False,no_history,19,13,19,13,True,True,0.9521198272705078,0.9521198272705078,0.0,0.016792118549346924,0.04783518239855766,False,False,0.04783523082733154
